9.990000000000000000e+02
9.990000000000000000e+02
9.730000000000000000e+02
6.290000000000000000e+02
5.870000000000000000e+02
9.990000000000000000e+02
5.270000000000000000e+02
3.290000000000000000e+02
9.290000000000000000e+02
5.510000000000000000e+02
2.410000000000000000e+02
7.270000000000000000e+02
9.990000000000000000e+02
9.990000000000000000e+02
7.870000000000000000e+02
4.750000000000000000e+02
6.390000000000000000e+02
4.750000000000000000e+02
9.530000000000000000e+02
4.170000000000000000e+02
9.990000000000000000e+02
7.230000000000000000e+02
4.530000000000000000e+02
6.130000000000000000e+02
5.090000000000000000e+02
1.830000000000000000e+02
7.830000000000000000e+02
3.370000000000000000e+02
7.230000000000000000e+02
9.990000000000000000e+02
8.150000000000000000e+02
9.990000000000000000e+02
9.990000000000000000e+02
9.990000000000000000e+02
9.990000000000000000e+02
9.990000000000000000e+02
6.070000000000000000e+02
9.990000000000000000e+02
9.990000000000000000e+02
4.870000000000000000e+02
9.990000000000000000e+02
8.930000000000000000e+02
3.230000000000000000e+02
8.410000000000000000e+02
6.830000000000000000e+02
9.190000000000000000e+02
4.710000000000000000e+02
9.990000000000000000e+02
9.990000000000000000e+02
9.990000000000000000e+02
