9.990000000000000000e+02
3.850000000000000000e+02
9.090000000000000000e+02
4.990000000000000000e+02
1.150000000000000000e+02
9.990000000000000000e+02
5.110000000000000000e+02
9.900000000000000000e+01
2.270000000000000000e+02
1.550000000000000000e+02
3.910000000000000000e+02
2.850000000000000000e+02
1.030000000000000000e+02
1.450000000000000000e+02
9.990000000000000000e+02
1.530000000000000000e+02
9.990000000000000000e+02
9.990000000000000000e+02
9.990000000000000000e+02
9.990000000000000000e+02
2.330000000000000000e+02
2.130000000000000000e+02
1.610000000000000000e+02
2.650000000000000000e+02
4.010000000000000000e+02
3.990000000000000000e+02
9.990000000000000000e+02
2.150000000000000000e+02
1.910000000000000000e+02
9.990000000000000000e+02
2.170000000000000000e+02
2.870000000000000000e+02
3.850000000000000000e+02
9.990000000000000000e+02
1.090000000000000000e+02
4.070000000000000000e+02
4.870000000000000000e+02
2.690000000000000000e+02
9.990000000000000000e+02
3.230000000000000000e+02
9.990000000000000000e+02
9.990000000000000000e+02
2.010000000000000000e+02
1.730000000000000000e+02
9.900000000000000000e+01
9.990000000000000000e+02
2.150000000000000000e+02
9.990000000000000000e+02
9.990000000000000000e+02
9.990000000000000000e+02
